16916 6	
0.933333	0.683153	0.419459	0.028509	0.172414	0.219331	
0.877778	0.754508	0.294614	0.692982	0.168745	0.007435	
0.644444	0.185214	0.063291	0.028509	0.057227	0.001000	
0.822222	0.373004	0.146935	0.140351	0.114453	0.001000	
0.922222	0.814529	0.346240	0.070175	0.190022	0.001000	
0.800000	0.483256	0.179449	0.039474	0.172414	0.001000	
0.866667	0.732354	0.302556	0.028509	0.176816	0.048327	
0.955556	0.538897	0.233557	0.032895	0.123258	0.048327	
0.900000	0.732097	0.266071	0.179825	0.161409	0.011152	
0.622222	0.254250	0.102010	0.017544	0.057227	0.018587	
0.822222	0.344925	0.142467	0.021930	0.082905	0.029740	
0.822222	0.335909	0.111442	0.039474	0.110051	0.001000	
0.833333	0.367852	0.177463	0.006579	0.090242	0.185874	
0.511111	0.076765	0.021097	0.002193	0.016141	0.001000	
0.844444	0.370943	0.111194	0.032895	0.063830	0.001000	
0.933333	0.749098	0.331100	0.041667	0.162876	0.001000	
0.877778	0.668470	0.087367	0.326754	0.061629	0.003717	
0.833333	0.410098	0.138744	0.050439	0.135730	0.001000	
0.100000	0.032457	0.015885	0.004386	0.012472	0.007435	
0.855556	0.538640	0.250683	0.032895	0.199560	0.001000	
0.488889	0.213807	0.046910	0.006579	0.027880	0.001000	
0.544444	0.147604	0.034996	0.015351	0.023478	0.001000	
0.866667	0.253735	0.099280	0.015351	0.081438	0.001000	
0.433333	0.087584	0.027054	0.054825	0.011739	0.001000	
0.711111	0.180577	0.057334	0.118421	0.024211	0.001000	
0.277778	0.092993	0.030280	0.063596	0.012472	0.001000	
0.877778	0.800361	0.277736	0.403509	0.181218	0.001000	
0.033333	0.003864	0.001489	0.001000	0.001000	0.001000	
0.711111	0.403143	0.134276	0.013158	0.038885	0.089219	
0.933333	0.727460	0.425168	0.028509	0.256787	0.256506	
0.900000	0.784905	0.452221	0.541667	0.300073	0.001000	
0.555556	0.252447	0.110946	0.006579	0.120323	0.001000	
0.244444	0.084235	0.030777	0.002193	0.019076	0.001000	
0.033333	0.016744	0.004716	0.002193	0.002201	0.001000	
0.588889	0.217671	0.053611	0.085526	0.060895	0.001000	
0.600000	0.422978	0.079424	0.037281	0.078503	0.001000	
0.400000	0.042761	0.021593	0.001000	0.011739	0.001000	
0.366667	0.142710	0.042690	0.008772	0.013940	0.066914	
0.866667	0.557445	0.192355	0.024123	0.160675	0.048327	
0.033333	0.003606	0.001489	0.001000	0.001000	0.001000	
0.211111	0.092736	0.023083	0.019737	0.018342	0.001000	
0.933333	0.519578	0.175478	0.037281	0.118122	0.014870	
0.911111	0.530139	0.257136	0.028509	0.238445	0.001000	
0.911111	0.848016	0.443038	0.061404	0.289802	0.001000	
0.566667	0.179804	0.071234	0.043860	0.046955	0.001000	
0.811111	0.419114	0.112931	0.052632	0.070433	0.001000	
0.333333	0.028851	0.011914	0.002193	0.012472	0.001000	
0.055556	0.011592	0.002978	0.001000	0.002935	0.001000	
0.911111	0.467800	0.169025	0.035088	0.074101	0.003717	
0.844444	0.747810	0.522959	0.028509	0.416728	0.001000	
0.300000	0.175167	0.089600	0.039474	0.059428	0.001000	
0.822222	0.459042	0.214197	0.057018	0.131328	0.001000	
0.522222	0.283874	0.124597	0.017544	0.071900	0.001000	
0.144444	0.044822	0.004219	0.006579	0.005136	0.001000	
0.555556	0.138588	0.060561	0.057018	0.048423	0.001000	
0.622222	0.209171	0.097543	0.017544	0.074835	0.001000	
0.822222	0.820453	0.561181	0.539474	0.424798	0.001000	
0.933333	0.665121	0.272772	0.054825	0.238445	0.007435	
0.044444	0.003349	0.000496	0.001000	0.001000	0.001000	
0.300000	0.113086	0.036982	0.032895	0.031548	0.001000	
0.744444	0.195003	0.089600	0.013158	0.038151	0.029740	
0.888889	0.841319	0.514023	0.087719	0.524578	0.018587	
0.877778	0.492014	0.181186	0.015351	0.058694	0.001000	
0.022222	0.002576	0.000993	0.001000	0.001000	0.001000	
0.766667	0.529624	0.126830	0.063596	0.078503	0.001000	
0.122222	0.028851	0.004964	0.001000	0.005869	0.001000	
0.911111	0.855744	0.378506	0.057018	0.278063	0.001000	
0.600000	0.132921	0.077190	0.013158	0.102715	0.001000	
0.855556	0.451829	0.186150	0.168860	0.102715	0.001000	
0.622222	0.295209	0.073467	0.010965	0.052091	0.018587	
0.766667	0.322257	0.123107	0.019737	0.078503	0.001000	
0.866667	0.535549	0.161579	0.017544	0.117388	0.001000	
0.855556	0.400567	0.168776	0.015351	0.168012	0.001000	
0.888889	0.506955	0.176967	0.013158	0.167278	0.001000	
0.911111	0.764812	0.302308	0.081140	0.211299	0.001000	
0.455556	0.307573	0.142219	0.041667	0.082905	0.001000	
0.544444	0.231066	0.086870	0.111842	0.062362	0.003717	
0.722222	0.163060	0.052370	0.067982	0.039618	0.001000	
0.144444	0.080629	0.016878	0.039474	0.005869	0.001000	
0.866667	0.243689	0.069248	0.107456	0.045488	0.001000	
0.577778	0.193972	0.106478	0.002193	0.052091	0.044610	
0.033333	0.005152	0.000496	0.001000	0.003668	0.001000	
0.855556	0.643483	0.310251	0.048246	0.140866	0.001000	
0.900000	0.752705	0.410027	0.008772	0.261922	0.001000	
0.388889	0.072385	0.026309	0.021930	0.028613	0.001000	
0.877778	0.611798	0.276495	0.138158	0.186354	0.001000	
0.888889	0.390778	0.151154	0.160088	0.123258	0.001000	
0.911111	0.450283	0.234053	0.028509	0.200293	0.001000	
0.544444	0.143225	0.059320	0.004386	0.053558	0.001000	
0.833333	0.423751	0.182676	0.072368	0.121056	0.007435	
0.966667	0.529624	0.284934	0.057018	0.157740	0.066914	
0.844444	0.667439	0.347481	0.019737	0.325752	0.001000	
0.122222	0.018805	0.003723	0.001000	0.001467	0.001000	
0.822222	0.303452	0.146190	0.019737	0.104916	0.001000	
0.800000	0.340031	0.126086	0.002193	0.069699	0.026022	
0.122222	0.013910	0.009680	0.006579	0.011005	0.001000	
0.188889	0.026018	0.013155	0.001000	0.010271	0.001000	
0.900000	0.588357	0.276992	0.089912	0.215701	0.007435	
0.666667	0.223854	0.070241	0.026316	0.044754	0.011152	
0.844444	0.492014	0.147183	0.127193	0.082172	0.001000	
0.022222	0.002061	0.000248	0.001000	0.001467	0.001000	
0.855556	0.668727	0.312733	0.322368	0.225972	0.001000	
0.122222	0.017517	0.006701	0.001000	0.009538	0.003717	
0.900000	0.614632	0.180690	0.212719	0.098313	0.001000	
0.811111	0.721278	0.439563	0.032895	0.250183	0.001000	
0.811111	0.316589	0.169769	0.085526	0.084373	0.001000	
0.900000	0.602524	0.281459	0.019737	0.182685	0.001000	
0.911111	0.640134	0.316456	0.070175	0.217168	0.037175	
0.911111	0.676971	0.313477	0.063596	0.171680	0.001000	
0.100000	0.017517	0.004468	0.008772	0.008070	0.001000	
0.900000	0.456723	0.151651	0.059211	0.094644	0.001000	
0.022222	0.001030	0.001000	0.001000	0.001000	0.001000	
0.888889	0.678001	0.185406	0.379386	0.146001	0.001000	
0.211111	0.054096	0.019856	0.028509	0.012472	0.001000	
0.211111	0.128800	0.052122	0.046053	0.038885	0.001000	
0.188889	0.014683	0.009432	0.001000	0.012472	0.001000	
0.800000	0.350592	0.169769	0.006579	0.105649	0.001000	
0.133333	0.043792	0.015388	0.004386	0.017608	0.001000	
0.533333	0.152241	0.046165	0.052632	0.027880	0.001000	
0.400000	0.108449	0.030777	0.048246	0.010271	0.001000	
0.133333	0.019578	0.005212	0.006579	0.005869	0.001000	
0.900000	0.832045	0.320179	0.030702	0.127660	0.001000	
0.888889	0.419114	0.166046	0.074561	0.099780	0.003717	
0.822222	0.411901	0.164309	0.015351	0.120323	0.003717	
0.777778	0.638073	0.220402	0.008772	0.186354	0.001000	
0.766667	0.530654	0.231571	0.120614	0.231842	0.001000	
0.544444	0.200670	0.106726	0.004386	0.049890	0.029740	
0.688889	0.301391	0.098536	0.019737	0.053558	0.001000	
0.500000	0.246265	0.096550	0.019737	0.049156	0.001000	
0.933333	0.636012	0.301812	0.144737	0.301541	0.001000	
0.933333	0.561566	0.242740	0.032895	0.129861	0.133829	
0.911111	0.643740	0.217920	0.078947	0.123991	0.001000	
0.222222	0.013138	0.007446	0.002193	0.009538	0.001000	
0.288889	0.139104	0.046165	0.021930	0.033749	0.001000	
0.911111	0.663060	0.417970	0.037281	0.182685	0.001000	
0.655556	0.224369	0.095557	0.019737	0.039618	0.007435	
0.633333	0.140907	0.040705	0.048246	0.036684	0.001000	
0.577778	0.515971	0.328121	0.048246	0.231108	0.001000	
0.866667	0.349820	0.135269	0.125000	0.079237	0.070632	
0.933333	0.447707	0.125838	0.021930	0.048423	0.241636	
0.311111	0.031942	0.011417	0.002193	0.005136	0.001000	
0.933333	0.797527	0.327873	0.017544	0.308144	0.001000	
0.911111	0.669500	0.234301	0.043860	0.247249	0.001000	
0.888889	0.299845	0.130305	0.021930	0.049890	0.007435	
0.833333	0.578053	0.348474	0.026316	0.202494	0.007435	
0.855556	0.736734	0.252668	0.021930	0.200293	0.001000	
0.844444	0.627254	0.206255	0.015351	0.177550	0.081784	
0.911111	0.672849	0.300571	0.065789	0.123991	0.001000	
0.877778	0.633436	0.214693	0.228070	0.176082	0.001000	
0.900000	0.752705	0.251924	0.861842	0.182685	0.001000	
0.744444	0.226172	0.061057	0.013158	0.057960	0.001000	
0.911111	0.707110	0.314470	0.008772	0.211299	0.001000	
0.822222	0.687790	0.332092	0.057018	0.164343	0.001000	
0.911111	0.339001	0.113676	0.192982	0.046955	0.001000	
0.500000	0.117980	0.048896	0.008772	0.040352	0.001000	
0.744444	0.262494	0.105237	0.026316	0.056493	0.001000	
0.900000	0.682123	0.194837	0.070175	0.125459	0.001000	
0.144444	0.049974	0.024820	0.013158	0.032282	0.001000	
0.177778	0.039413	0.015637	0.001000	0.014674	0.003717	
0.833333	0.645286	0.206999	0.048246	0.104916	0.029740	
0.888889	0.724369	0.191611	0.032895	0.187821	0.011152	
0.344444	0.133694	0.047158	0.013158	0.063096	0.007435	
0.755556	0.289799	0.076694	0.019737	0.030081	0.003717	
0.666667	0.151211	0.074460	0.006579	0.050624	0.052045	
0.011111	0.000515	0.000496	0.001000	0.001000	0.001000	
0.788889	0.251417	0.072971	0.015351	0.046222	0.003717	
0.866667	0.703761	0.371804	0.052632	0.380778	0.037175	
0.688889	0.634467	0.200298	0.392544	0.210565	0.001000	
0.888889	0.831273	0.486721	0.144737	0.333089	0.001000	
0.911111	0.383565	0.189873	0.072368	0.098313	0.001000	
0.711111	0.128542	0.031770	0.043860	0.012472	0.001000	
0.633333	0.363988	0.123356	0.017544	0.157007	0.011152	
0.622222	0.444874	0.081410	0.035088	0.040352	0.001000	
0.866667	0.729521	0.344751	0.037281	0.310345	0.001000	
0.866667	0.783359	0.378754	0.006579	0.256787	0.001000	
0.888889	0.737506	0.283445	0.015351	0.271460	0.001000	
0.233333	0.055641	0.025813	0.001000	0.023478	0.001000	
0.911111	0.685471	0.392901	0.008772	0.368305	0.001000	
0.033333	0.009789	0.003475	0.001000	0.000734	0.001000	
0.800000	0.752190	0.353189	0.019737	0.243580	0.001000	
0.833333	0.761978	0.356664	0.019737	0.244314	0.001000	
0.911111	0.656620	0.342765	0.125000	0.217902	0.001000	
0.055556	0.012622	0.001986	0.004386	0.002935	0.001000	
0.800000	0.361927	0.107471	0.092105	0.083639	0.001000	
0.744444	0.349304	0.105485	0.087719	0.080704	0.001000	
0.655556	0.205822	0.070241	0.028509	0.053558	0.001000	
0.766667	0.203503	0.074212	0.013158	0.030081	0.001000	
0.811111	0.648892	0.180690	0.162281	0.143800	0.001000	
0.500000	0.103040	0.042690	0.039474	0.035950	0.001000	
0.688889	0.366821	0.123107	0.028509	0.113720	0.001000	
0.722222	0.313241	0.122611	0.035088	0.101981	0.001000	
0.877778	0.439979	0.165798	0.026316	0.124725	0.001000	
0.433333	0.103040	0.041698	0.043860	0.031548	0.001000	
0.344444	0.249098	0.156118	0.050439	0.145268	0.001000	
0.911111	0.300103	0.145942	0.074561	0.112252	0.001000	
0.777778	0.317362	0.063291	0.041667	0.041820	0.001000	
0.911111	0.834106	0.369322	0.054825	0.166544	0.001000	
0.833333	0.734930	0.417970	0.138158	0.302274	0.001000	
0.822222	0.639619	0.301067	0.037281	0.264857	0.001000	
0.744444	0.158939	0.042939	0.006579	0.023478	0.001000	
0.066667	0.013138	0.003723	0.001000	0.001467	0.003717	
1.000000	0.740855	0.276247	0.024123	0.280264	0.014870	
0.855556	0.583205	0.276992	0.059211	0.139398	0.007435	
0.588889	0.130088	0.040953	0.001000	0.046222	0.001000	
0.911111	0.647347	0.314966	0.074561	0.173147	0.001000	
0.788889	0.291087	0.110201	0.004386	0.049890	0.001000	
0.400000	0.111540	0.026557	0.010965	0.038151	0.001000	
0.666667	0.138073	0.052619	0.030702	0.055759	0.001000	
0.911111	0.848016	0.453214	0.094298	0.367572	0.007435	
0.633333	0.187532	0.063539	0.048246	0.045488	0.001000	
0.288889	0.115662	0.038471	0.002193	0.030814	0.001000	
0.744444	0.271767	0.078680	0.004386	0.074835	0.001000	
0.455556	0.156105	0.040208	0.002193	0.044021	0.001000	
0.033333	0.007986	0.002978	0.002193	0.001467	0.001000	
0.544444	0.126739	0.056590	0.008772	0.056493	0.003717	
0.722222	0.707625	0.483743	0.464912	0.312546	0.001000	
0.744444	0.442555	0.099280	0.048246	0.073368	0.001000	
0.177778	0.088099	0.025068	0.004386	0.016141	0.001000	
0.566667	0.354456	0.074212	0.043860	0.057227	0.001000	
0.833333	0.413447	0.172251	0.078947	0.063096	0.003717	
0.200000	0.031170	0.007446	0.002193	0.003668	0.001000	
0.133333	0.087584	0.028295	0.002193	0.028613	0.001000	
0.311111	0.157908	0.043435	0.013158	0.043287	0.001000	
0.644444	0.276662	0.079176	0.017544	0.075569	0.001000	
0.733333	0.606131	0.312733	0.063596	0.224505	0.001000	
0.622222	0.518032	0.271283	0.061404	0.197359	0.001000	
0.111111	0.088099	0.041449	0.002193	0.027146	0.001000	
0.477778	0.116692	0.029784	0.002193	0.022010	0.001000	
0.911111	0.835652	0.538595	0.015351	0.548789	0.001000	
0.655556	0.185214	0.056093	0.070175	0.047689	0.001000	
0.933333	0.523184	0.273021	0.028509	0.234776	0.026022	
0.911111	0.730809	0.201042	0.114035	0.143067	0.001000	
0.522222	0.114889	0.030280	0.035088	0.030081	0.001000	
0.911111	0.576765	0.253413	0.103070	0.190022	0.001000	
0.311111	0.138588	0.045421	0.001000	0.036684	0.001000	
0.500000	0.318908	0.145446	0.035088	0.137931	0.001000	
0.811111	0.457496	0.190866	0.035088	0.174615	0.001000	
0.855556	0.792375	0.458923	0.300439	0.322817	0.001000	
0.600000	0.345440	0.074460	0.030702	0.030081	0.001000	
0.888889	0.833333	0.608091	0.072368	0.319883	0.001000	
0.800000	0.514683	0.142219	0.078947	0.107117	0.011152	
0.644444	0.339258	0.148424	0.013158	0.068966	0.156134	
0.911111	0.649408	0.260114	0.024123	0.204696	0.001000	
0.766667	0.312468	0.094316	0.063596	0.099046	0.001000	
0.933333	0.468315	0.210722	0.030702	0.071167	0.001000	
0.900000	0.568006	0.214693	0.092105	0.193690	0.001000	
0.011111	0.003606	0.001489	0.001000	0.001467	0.001000	
0.577778	0.119784	0.038719	0.019737	0.026412	0.001000	
0.433333	0.064915	0.021097	0.013158	0.013206	0.001000	
0.522222	0.225657	0.105982	0.006579	0.070433	0.001000	
0.311111	0.134982	0.062050	0.001000	0.068232	0.001000	
0.833333	0.360639	0.168032	0.006579	0.138665	0.001000	
0.511111	0.263266	0.097543	0.021930	0.104916	0.001000	
0.877778	0.829985	0.372053	0.057018	0.311079	0.001000	
0.044444	0.014683	0.006701	0.002193	0.007337	0.001000	
0.600000	0.241886	0.107223	0.070175	0.105649	0.001000	
0.555556	0.227202	0.100521	0.067982	0.098313	0.001000	
0.888889	0.302679	0.083644	0.098684	0.069699	0.001000	
0.933333	0.879444	0.525441	0.074561	0.309611	0.037175	
0.733333	0.350850	0.115413	0.008772	0.084373	0.001000	
0.066667	0.006440	0.004716	0.001000	0.008070	0.001000	
0.466667	0.087584	0.033011	0.002193	0.027880	0.001000	
0.877778	0.717929	0.260114	0.039474	0.121056	0.001000	
0.622222	0.237506	0.090345	0.065789	0.075569	0.001000	
0.911111	0.512880	0.170017	0.094298	0.116654	0.001000	
0.166667	0.027821	0.007694	0.001000	0.002935	0.001000	
0.188889	0.079083	0.013899	0.010965	0.022010	0.001000	
0.355556	0.106904	0.021593	0.010965	0.024945	0.001000	
0.233333	0.071097	0.040208	0.006579	0.035950	0.001000	
0.800000	0.283617	0.110946	0.004386	0.112252	0.001000	
0.811111	0.422205	0.147431	0.039474	0.134996	0.001000	
0.900000	0.687532	0.421941	0.030702	0.199560	0.001000	
0.811111	0.511592	0.202283	0.032895	0.183419	0.001000	
0.622222	0.327666	0.120625	0.046053	0.083639	0.130112	
0.911111	0.486347	0.205014	0.335526	0.194424	0.001000	
0.888889	0.610252	0.128320	0.032895	0.043287	0.141264	
0.277778	0.216641	0.090345	0.021930	0.063830	0.011152	
0.777778	0.354972	0.079921	0.054825	0.056493	0.001000	
0.144444	0.027821	0.009432	0.004386	0.011005	0.001000	
0.633333	0.327151	0.070489	0.050439	0.045488	0.001000	
0.822222	0.634467	0.358402	0.017544	0.388848	0.011152	
0.455556	0.278465	0.147183	0.004386	0.077770	0.001000	
0.855556	0.784647	0.418466	0.043860	0.254585	0.001000	
0.911111	0.789799	0.374286	0.072368	0.293470	0.037175	
0.411111	0.136012	0.024324	0.131579	0.018342	0.001000	
0.911111	0.568779	0.192355	0.144737	0.121056	0.001000	
0.877778	0.435343	0.148920	0.043860	0.107117	0.001000	
0.855556	0.739052	0.417225	0.127193	0.267792	0.001000	
0.800000	0.625193	0.259121	0.263158	0.164343	0.001000	
0.855556	0.639104	0.265823	0.010965	0.141599	0.001000	
0.822222	0.693199	0.218913	0.046053	0.132795	0.001000	
0.855556	0.245234	0.094564	0.004386	0.044021	0.001000	
0.277778	0.040443	0.017126	0.006579	0.006603	0.001000	
0.855556	0.560536	0.154381	0.081140	0.121790	0.001000	
0.900000	0.726430	0.360635	0.037281	0.287601	0.001000	
0.144444	0.048944	0.018863	0.004386	0.019809	0.022305	
0.833333	0.366048	0.129064	0.094298	0.082905	0.001000	
0.722222	0.678001	0.329859	0.160088	0.179017	0.001000	
